dphi_dEdCth(1/GeV/s/cm2),Energy (GeV),cosTh,m(GeV),eps2
7.450595363491767e-27,254173.78631061214,0.4,0.013269849181044199,2e-08
2.4088643426708974e-27,364756.5473838464,0.4,0.013269849181044199,2e-08
7.504497160369427e-28,523450.2770352337,0.4,0.013269849181044199,2e-08
2.2723996838838736e-28,751186.4954679541,0.4,0.013269849181044199,2e-08
6.649135131803643e-29,1078003.347652151,0.4,0.013269849181044199,2e-08
1.921762997219161e-29,1547007.6000571782,0.4,0.013269849181044199,2e-08
5.4481310860308464e-30,2220060.3735109367,0.4,0.013269849181044199,2e-08
1.5516074748583584e-30,3185936.5538031906,0.4,0.013269849181044199,2e-08
4.469437597430017e-31,4572034.096895864,0.4,0.013269849181044199,2e-08
1.3232469064470649e-31,6561177.67261403,0.4,0.013269849181044199,2e-08
4.855953941581727e-11,0.13497,0.6,0.013269849181044199,2e-08
2.944434809469444e-11,0.19369106435010147,0.6,0.013269849181044199,2e-08
1.869278977414538e-11,0.2779597570502715,0.6,0.013269849181044199,2e-08
1.1606169923101421e-11,0.3988910216311973,0.6,0.013269849181044199,2e-08
6.8218496298771565e-12,0.5724355526372227,0.6,0.013269849181044199,2e-08
3.666702864223505e-12,0.8214836738693203,0.6,0.013269849181044199,2e-08
1.7749163505628758e-12,1.1788845457359436,0.6,0.013269849181044199,2e-08
8.362614471059145e-13,1.6917789316846765,0.6,0.013269849181044199,2e-08
3.712762312499e-13,2.4278170106177854,0.6,0.013269849181044199,2e-08
1.4723891780705883e-13,3.484081357589393,0.6,0.013269849181044199,2e-08
5.5845321282287816e-14,4.999892023663302,0.6,0.013269849181044199,2e-08
2.185528967094e-14,7.175182690219515,0.6,0.013269849181044199,2e-08
8.725762352942969e-15,10.29687169130208,0.6,0.013269849181044199,2e-08
3.4837321337055218e-15,14.776706211489447,0.6,0.013269849181044199,2e-08
1.3846945147609933e-15,21.20557126540821,0.6,0.013269849181044199,2e-08
5.408869892695882e-16,30.43142675075086,0.6,0.013269849181044199,2e-08
2.069327841979462e-16,43.671152382344836,0.6,0.013269849181044199,2e-08
7.810622683693041e-17,62.671052725285904,0.6,0.013269849181044199,2e-08
2.927418280944128e-17,89.9371927561825,0.6,0.013269849181044199,2e-08
1.1003387570116327e-17,129.06594494780484,0.6,0.013269849181044199,2e-08
4.149147905619721e-18,185.218346656975,0.6,0.013269849181044199,2e-08
1.5706311282278464e-18,265.80083500893215,0.6,0.013269849181044199,2e-08
5.953408382778589e-19,381.44214742554476,0.6,0.013269849181044199,2e-08
2.2623910875490655e-19,547.3952398521305,0.6,0.013269849181044199,2e-08
8.564187435727228e-20,785.5491340826719,0.6,0.013269849181044199,2e-08
3.2560005015399874e-20,1127.3160545289566,0.6,0.013269849181044199,2e-08
1.235042227429177e-20,1617.7746644489202,0.6,0.013269849181044199,2e-08
4.688098581969402e-21,2321.61588972171,0.6,0.013269849181044199,2e-08
1.768575481978501e-21,3331.6755774787453,0.6,0.013269849181044199,2e-08
6.675880923280997e-22,4781.179437438663,0.6,0.013269849181044199,2e-08
2.506808281223686e-22,6861.31535960817,0.6,0.013269849181044199,2e-08
9.395160051401062e-23,9846.450876818582,0.6,0.013269849181044199,2e-08
3.487221532413162e-23,14130.321926368679,0.6,0.013269849181044199,2e-08
1.2920471401081567e-23,20277.96616676245,0.6,0.013269849181044199,2e-08
4.726474383842751e-24,29100.250794217685,0.6,0.013269849181044199,2e-08
1.7167669450414172e-24,41760.82499212353,0.6,0.013269849181044199,2e-08
6.130998663964112e-25,59929.60391837234,0.6,0.013269849181044199,2e-08
2.169390452806179e-25,86003.02859175787,0.6,0.013269849181044199,2e-08
7.503188549302409e-26,123420.15370282115,0.6,0.013269849181044199,2e-08
2.5491993150060702e-26,177116.25496741914,0.6,0.013269849181044199,2e-08
8.419293155620355e-27,254173.78631061214,0.6,0.013269849181044199,2e-08
2.7195981145268933e-27,364756.5473838464,0.6,0.013269849181044199,2e-08
8.465553302412757e-28,523450.2770352337,0.6,0.013269849181044199,2e-08
2.561448465204132e-28,751186.4954679541,0.6,0.013269849181044199,2e-08
7.489350003609573e-29,1078003.347652151,0.6,0.013269849181044199,2e-08
2.1631248071706465e-29,1547007.6000571782,0.6,0.013269849181044199,2e-08
6.128300069977577e-30,2220060.3735109367,0.6,0.013269849181044199,2e-08
1.7442070757851814e-30,3185936.5538031906,0.6,0.013269849181044199,2e-08
5.021107611442739e-31,4572034.096895864,0.6,0.013269849181044199,2e-08
1.485721814726371e-31,6561177.67261403,0.6,0.013269849181044199,2e-08
5.536211145544583e-11,0.13497,0.8,0.013269849181044199,2e-08
3.356296518706908e-11,0.19369106435010147,0.8,0.013269849181044199,2e-08
2.1301281009662943e-11,0.2779597570502715,0.8,0.013269849181044199,2e-08
1.3219711945666893e-11,0.3988910216311973,0.8,0.013269849181044199,2e-08
7.764418675774787e-12,0.5724355526372227,0.8,0.013269849181044199,2e-08
4.1680227836157075e-12,0.8214836738693203,0.8,0.013269849181044199,2e-08
2.0137741350531385e-12,1.1788845457359436,0.8,0.013269849181044199,2e-08
9.475704606781576e-13,1.6917789316846765,0.8,0.013269849181044199,2e-08
4.2048206586073665e-13,2.4278170106177854,0.8,0.013269849181044199,2e-08
1.6672809812781772e-13,3.484081357589393,0.8,0.013269849181044199,2e-08
6.328478700419675e-14,4.999892023663302,0.8,0.013269849181044199,2e-08
2.4794642380774133e-14,7.175182690219515,0.8,0.013269849181044199,2e-08
9.908601700335384e-15,10.29687169130208,0.8,0.013269849181044199,2e-08
3.958232351632962e-15,14.776706211489447,0.8,0.013269849181044199,2e-08
1.573540899710504e-15,21.20557126540821,0.8,0.013269849181044199,2e-08
6.145510888378698e-16,30.43142675075086,0.8,0.013269849181044199,2e-08
2.3503255450566064e-16,43.671152382344836,0.8,0.013269849181044199,2e-08
8.866034627978059e-17,62.671052725285904,0.8,0.013269849181044199,2e-08
3.3210971729528637e-17,89.9371927561825,0.8,0.013269849181044199,2e-08
1.2473191008030164e-17,129.06594494780484,0.8,0.013269849181044199,2e-08
4.69897611179115e-18,185.218346656975,0.8,0.013269849181044199,2e-08
1.7779067756414416e-18,265.80083500893215,0.8,0.013269849181044199,2e-08
6.731274977453987e-19,381.44214742554476,0.8,0.013269849181044199,2e-08
2.553771381536099e-19,547.3952398521305,0.8,0.013269849181044199,2e-08
9.670695595138213e-20,785.5491340826719,0.8,0.013269849181044199,2e-08
3.6716369988029037e-20,1127.3160545289566,0.8,0.013269849181044199,2e-08
1.3906010318314805e-20,1617.7746644489202,0.8,0.013269849181044199,2e-08
5.2705014827347484e-21,2321.61588972171,0.8,0.013269849181044199,2e-08
1.9851039958919447e-21,3331.6755774787453,0.8,0.013269849181044199,2e-08
7.480851105612021e-22,4781.179437438663,0.8,0.013269849181044199,2e-08
2.8043014828081623e-22,6861.31535960817,0.8,0.013269849181044199,2e-08
1.0492335340567924e-22,9846.450876818582,0.8,0.013269849181044199,2e-08
3.887825732455598e-23,14130.321926368679,0.8,0.013269849181044199,2e-08
1.4380958641958111e-23,20277.96616676245,0.8,0.013269849181044199,2e-08
5.252142665321269e-24,29100.250794217685,0.8,0.013269849181044199,2e-08
1.90103616282054e-24,41760.82499212353,0.8,0.013269849181044199,2e-08
6.778979435548434e-25,59929.60391837234,0.8,0.013269849181044199,2e-08
2.3953122700262027e-25,86003.02859175787,0.8,0.013269849181044199,2e-08
8.273310457353207e-26,123420.15370282115,0.8,0.013269849181044199,2e-08
2.8072406413167186e-26,177116.25496741914,0.8,0.013269849181044199,2e-08
9.26022440141101e-27,254173.78631061214,0.8,0.013269849181044199,2e-08
2.987983941020135e-27,364756.5473838464,0.8,0.013269849181044199,2e-08
9.291950870443277e-28,523450.2770352337,0.8,0.013269849181044199,2e-08
2.8090281967807744e-28,751186.4954679541,0.8,0.013269849181044199,2e-08
8.206464601722206e-29,1078003.347652151,0.8,0.013269849181044199,2e-08
2.3684886520362696e-29,1547007.6000571782,0.8,0.013269849181044199,2e-08
6.705381050085919e-30,2220060.3735109367,0.8,0.013269849181044199,2e-08
1.907196240866501e-30,3185936.5538031906,0.8,0.013269849181044199,2e-08
5.486853972601442e-31,4572034.096895864,0.8,0.013269849181044199,2e-08
1.6226033685719118e-31,6561177.67261403,0.8,0.013269849181044199,2e-08
6.285465028178429e-11,0.13497,1.0,0.013269849181044199,2e-08
3.8097578267002335e-11,0.19369106435010147,1.0,0.013269849181044199,2e-08
2.4171502152934693e-11,0.2779597570502715,1.0,0.013269849181044199,2e-08
1.49933931708967e-11,0.3988910216311973,1.0,0.013269849181044199,2e-08
8.798843305209723e-12,0.5724355526372227,1.0,0.013269849181044199,2e-08
4.716643336407319e-12,0.8214836738693203,1.0,0.013269849181044199,2e-08
2.2740283663510177e-12,1.1788845457359436,1.0,0.013269849181044199,2e-08
1.0684468726993324e-12,1.6917789316846765,1.0,0.013269849181044199,2e-08
4.738208647445239e-13,2.4278170106177854,1.0,0.013269849181044199,2e-08
1.8782081229176924e-13,3.484081357589393,1.0,0.013269849181044199,2e-08
7.133844413297756e-14,4.999892023663302,1.0,0.013269849181044199,2e-08
2.798052864783646e-14,7.175182690219515,1.0,0.013269849181044199,2e-08
1.1191532621649905e-14,10.29687169130208,1.0,0.013269849181044199,2e-08
4.472981272419786e-15,14.776706211489447,1.0,0.013269849181044199,2e-08
1.7782900429552275e-15,21.20557126540821,1.0,0.013269849181044199,2e-08
6.943482383533861e-16,30.43142675075086,1.0,0.013269849181044199,2e-08
2.6543569203671517e-16,43.671152382344836,1.0,0.013269849181044199,2e-08
1.0008090915567754e-16,62.671052725285904,1.0,0.013269849181044199,2e-08
3.7461868452322165e-17,89.9371927561825,1.0,0.013269849181044199,2e-08
1.4058141203857433e-17,129.06594494780484,1.0,0.013269849181044199,2e-08
5.290839984504199e-18,185.218346656975,1.0,0.013269849181044199,2e-08
1.9996465889644574e-18,265.80083500893215,1.0,0.013269849181044199,2e-08
7.561176099673746e-19,381.44214742554476,1.0,0.013269849181044199,2e-08
2.869272795400313e-19,547.3952398521305,1.0,0.013269849181044199,2e-08
1.0830933576638317e-19,785.5491340826719,1.0,0.013269849181044199,2e-08
4.1060213809597155e-20,1127.3160545289566,1.0,0.013269849181044199,2e-08
1.5526938825112523e-20,1617.7746644489202,1.0,0.013269849181044199,2e-08
5.875366663870085e-21,2321.61588972171,1.0,0.013269849181044199,2e-08
2.209140003600604e-21,3331.6755774787453,1.0,0.013269849181044199,2e-08
8.310214922383775e-22,4781.179437438663,1.0,0.013269849181044199,2e-08
3.109365658022631e-22,6861.31535960817,1.0,0.013269849181044199,2e-08
1.1611739391810908e-22,9846.450876818582,1.0,0.013269849181044199,2e-08
4.2943054560952287e-23,14130.321926368679,1.0,0.013269849181044199,2e-08
1.5854405672124444e-23,20277.96616676245,1.0,0.013269849181044199,2e-08
5.779272305218677e-24,29100.250794217685,1.0,0.013269849181044199,2e-08
2.0919774788604263e-24,41760.82499212353,1.0,0.013269849181044199,2e-08
7.445688950850303e-25,59929.60391837234,1.0,0.013269849181044199,2e-08
2.626076948066307e-25,86003.02859175787,1.0,0.013269849181044199,2e-08
9.053976891237062e-26,123420.15370282115,1.0,0.013269849181044199,2e-08
3.066826265738866e-26,177116.25496741914,1.0,0.013269849181044199,2e-08
1.0099772748631612e-26,254173.78631061214,1.0,0.013269849181044199,2e-08
3.254046363697736e-27,364756.5473838464,1.0,0.013269849181044199,2e-08
1.0105891364661846e-27,523450.2770352337,1.0,0.013269849181044199,2e-08
3.0464106466301487e-28,751186.4954679541,1.0,0.013269849181044199,2e-08
8.890424523190774e-29,1078003.347652151,1.0,0.013269849181044199,2e-08
2.5634395477591953e-29,1547007.6000571782,1.0,0.013269849181044199,2e-08
7.250782834816163e-30,2220060.3735109367,1.0,0.013269849181044199,2e-08
2.060609522611454e-30,3185936.5538031906,1.0,0.013269849181044199,2e-08
5.923545881504055e-31,4572034.096895864,1.0,0.013269849181044199,2e-08
1.750499939479765e-31,6561177.67261403,1.0,0.013269849181044199,2e-08
1.2301171159437675e-11,0.13497,0.0,0.014582141758833468,2e-08
7.472969329206904e-12,0.19369106435010147,0.0,0.014582141758833468,2e-08
4.7631351189995376e-12,0.2779597570502715,0.0,0.014582141758833468,2e-08
2.9709570255066885e-12,0.3988910216311973,0.0,0.014582141758833468,2e-08
1.7548846560093823e-12,0.5724355526372227,0.0,0.014582141758833468,2e-08
9.486076035028306e-13,0.8214836738693203,0.0,0.014582141758833468,2e-08
4.622450308565333e-13,1.1788845457359436,0.0,0.014582141758833468,2e-08
2.1884407122831234e-13,1.6917789316846765,0.0,0.014582141758833468,2e-08
9.737776509163734e-14,2.4278170106177854,0.0,0.014582141758833468,2e-08
3.863267018650285e-14,3.484081357589393,0.0,0.014582141758833468,2e-08
1.461766112318848e-14,4.999892023663302,0.0,0.014582141758833468,2e-08
5.700094779933447e-15,7.175182690219515,0.0,0.014582141758833468,2e-08
2.268382009546967e-15,10.29687169130208,0.0,0.014582141758833468,2e-08
9.032448511389504e-16,14.776706211489447,0.0,0.014582141758833468,2e-08
3.584780902369265e-16,21.20557126540821,0.0,0.014582141758833468,2e-08
1.3992831536271752e-16,30.43142675075086,0.0,0.014582141758833468,2e-08
5.351826328554817e-17,43.671152382344836,0.0,0.014582141758833468,2e-08
2.0165762866010002e-17,62.671052725285904,0.0,0.014582141758833468,2e-08
7.594186252623222e-18,89.9371927561825,0.0,0.014582141758833468,2e-08
2.851665961793651e-18,129.06594494780484,0.0,0.014582141758833468,2e-08
1.077717690156887e-18,185.218346656975,0.0,0.014582141758833468,2e-08
4.0937464200933725e-19,265.80083500893215,0.0,0.014582141758833468,2e-08
1.5621097401995326e-19,381.44214742554476,0.0,0.014582141758833468,2e-08
5.929579522097622e-20,547.3952398521305,0.0,0.014582141758833468,2e-08
2.2606516747176874e-20,785.5491340826719,0.0,0.014582141758833468,2e-08
8.625033906225952e-21,1127.3160545289566,0.0,0.014582141758833468,2e-08
3.2966645370992812e-21,1617.7746644489202,0.0,0.014582141758833468,2e-08
1.253696743002617e-21,2321.61588972171,0.0,0.014582141758833468,2e-08
4.7674727745749065e-22,3331.6755774787453,0.0,0.014582141758833468,2e-08
1.8070546607541602e-22,4781.179437438663,0.0,0.014582141758833468,2e-08
6.824085681085823e-23,6861.31535960817,0.0,0.014582141758833468,2e-08
2.5693890403395626e-23,9846.450876818582,0.0,0.014582141758833468,2e-08
9.621484020174484e-24,14130.321926368679,0.0,0.014582141758833468,2e-08
3.5790538858977286e-24,20277.96616676245,0.0,0.014582141758833468,2e-08
1.3176377768667504e-24,29100.250794217685,0.0,0.014582141758833468,2e-08
4.80416453147943e-25,41760.82499212353,0.0,0.014582141758833468,2e-08
1.7308475698643701e-25,59929.60391837234,0.0,0.014582141758833468,2e-08
6.144223484768608e-26,86003.02859175787,0.0,0.014582141758833468,2e-08
2.1377188077583532e-26,123420.15370282115,0.0,0.014582141758833468,2e-08
7.282523770845238e-27,177116.25496741914,0.0,0.014582141758833468,2e-08
2.4255668767867757e-27,254173.78631061214,0.0,0.014582141758833468,2e-08
7.847842005971313e-28,364756.5473838464,0.0,0.014582141758833468,2e-08
2.455004813366237e-28,523450.2770352337,0.0,0.014582141758833468,2e-08
7.429210220319568e-29,751186.4954679541,0.0,0.014582141758833468,2e-08
2.1896475013800645e-29,1078003.347652151,0.0,0.014582141758833468,2e-08
6.320561606375361e-30,1547007.6000571782,0.0,0.014582141758833468,2e-08
1.799106586821845e-30,2220060.3735109367,0.0,0.014582141758833468,2e-08
5.113399666005007e-31,3185936.5538031906,0.0,0.014582141758833468,2e-08
1.484556769104334e-31,4572034.096895864,0.0,0.014582141758833468,2e-08
4.38971208979159e-32,6561177.67261403,0.0,0.014582141758833468,2e-08
2.9571064009319025e-11,0.13497,0.2,0.014582141758833468,2e-08
1.7959914508342453e-11,0.19369106435010147,0.2,0.014582141758833468,2e-08
1.1442477186345122e-11,0.2779597570502715,0.2,0.014582141758833468,2e-08
7.132301190301869e-12,0.3988910216311973,0.2,0.014582141758833468,2e-08
4.208252211909649e-12,0.5724355526372227,0.2,0.014582141758833468,2e-08
2.270541353409748e-12,0.8214836738693203,0.2,0.014582141758833468,2e-08
1.1033911280027196e-12,1.1788845457359436,0.2,0.014582141758833468,2e-08
5.21404922258456e-13,1.6917789316846765,0.2,0.014582141758833468,2e-08
2.3183235291921436e-13,2.4278170106177854,0.2,0.014582141758833468,2e-08
9.195323869068412e-14,3.484081357589393,0.2,0.014582141758833468,2e-08
3.481338463075384e-14,4.999892023663302,0.2,0.014582141758833468,2e-08
1.359119935628247e-14,7.175182690219515,0.2,0.014582141758833468,2e-08
5.415446243039435e-15,10.29687169130208,0.2,0.014582141758833468,2e-08
2.158999119401915e-15,14.776706211489447,0.2,0.014582141758833468,2e-08
8.576772991040199e-16,21.20557126540821,0.2,0.014582141758833468,2e-08
3.350452690271305e-16,30.43142675075086,0.2,0.014582141758833468,2e-08
1.2822331932310415e-16,43.671152382344836,0.2,0.014582141758833468,2e-08
4.835494806807741e-17,62.671052725285904,0.2,0.014582141758833468,2e-08
1.8191006559835622e-17,89.9371927561825,0.2,0.014582141758833468,2e-08
6.8358995602819426e-18,129.06594494780484,0.2,0.014582141758833468,2e-08
2.582322621711635e-18,185.218346656975,0.2,0.014582141758833468,2e-08
9.794449449838064e-19,265.80083500893215,0.2,0.014582141758833468,2e-08
3.73264638331517e-19,381.44214742554476,0.2,0.014582141758833468,2e-08
1.4170196895676147e-19,547.3952398521305,0.2,0.014582141758833468,2e-08
5.3920259893763754e-20,785.5491340826719,0.2,0.014582141758833468,2e-08
2.0528338119052587e-20,1127.3160545289566,0.2,0.014582141758833468,2e-08
7.827983211469039e-21,1617.7746644489202,0.2,0.014582141758833468,2e-08
2.970171973261909e-21,2321.61588972171,0.2,0.014582141758833468,2e-08
1.1267214664228846e-21,3331.6755774787453,0.2,0.014582141758833468,2e-08
4.259783019075982e-22,4781.179437438663,0.2,0.014582141758833468,2e-08
1.6043802244146935e-22,6861.31535960817,0.2,0.014582141758833468,2e-08
6.024517558841159e-23,9846.450876818582,0.2,0.014582141758833468,2e-08
2.2498216641982517e-23,14130.321926368679,0.2,0.014582141758833468,2e-08
8.346126998411217e-24,20277.96616676245,0.2,0.014582141758833468,2e-08
3.064159212030048e-24,29100.250794217685,0.2,0.014582141758833468,2e-08
1.1141613895451294e-24,41760.82499212353,0.2,0.014582141758833468,2e-08
4.003413153640068e-25,59929.60391837234,0.2,0.014582141758833468,2e-08
1.4174769250203044e-25,86003.02859175787,0.2,0.014582141758833468,2e-08
4.9194582213108036e-26,123420.15370282115,0.2,0.014582141758833468,2e-08
1.6719494923311537e-26,177116.25496741914,0.2,0.014582141758833468,2e-08
5.548894923217609e-27,254173.78631061214,0.2,0.014582141758833468,2e-08
1.7918896558344087e-27,364756.5473838464,0.2,0.014582141758833468,2e-08
5.596075164205127e-28,523450.2770352337,0.2,0.014582141758833468,2e-08
1.6908967338232307e-28,751186.4954679541,0.2,0.014582141758833468,2e-08
4.976769502090865e-29,1078003.347652151,0.2,0.014582141758833468,2e-08
1.4347736556458931e-29,1547007.6000571782,0.2,0.014582141758833468,2e-08
4.0790566731956114e-30,2220060.3735109367,0.2,0.014582141758833468,2e-08
1.1580270418907028e-30,3185936.5538031906,0.2,0.014582141758833468,2e-08
3.3584643315726975e-31,4572034.096895864,0.2,0.014582141758833468,2e-08
9.920698590800204e-32,6561177.67261403,0.2,0.014582141758833468,2e-08
3.7106611763083444e-11,0.13497,0.4,0.014582141758833468,2e-08
2.2533572638450902e-11,0.19369106435010147,0.4,0.014582141758833468,2e-08
1.4353159232628167e-11,0.2779597570502715,0.4,0.014582141758833468,2e-08
8.943334240719453e-12,0.3988910216311973,0.4,0.014582141758833468,2e-08
5.273683472056693e-12,0.5724355526372227,0.4,0.014582141758833468,2e-08
2.842555781383081e-12,0.8214836738693203,0.4,0.014582141758833468,2e-08
1.3793421513052828e-12,1.1788845457359436,0.4,0.014582141758833468,2e-08
6.51164043717223e-13,1.6917789316846765,0.4,0.014582141758833468,2e-08
2.894308145369667e-13,2.4278170106177854,0.4,0.014582141758833468,2e-08
1.148004695351096e-13,3.484081357589393,0.4,0.014582141758833468,2e-08
4.349903839852871e-14,4.999892023663302,0.4,0.014582141758833468,2e-08
1.700274198921926e-14,7.175182690219515,0.4,0.014582141758833468,2e-08
6.78254754377237e-15,10.29687169130208,0.4,0.014582141758833468,2e-08
2.706461507176578e-15,14.776706211489447,0.4,0.014582141758833468,2e-08
1.0757446010518935e-15,21.20557126540821,0.4,0.014582141758833468,2e-08
4.2045767130298735e-16,30.43142675075086,0.4,0.014582141758833468,2e-08
1.6092379990682369e-16,43.671152382344836,0.4,0.014582141758833468,2e-08
6.069428069690885e-17,62.671052725285904,0.4,0.014582141758833468,2e-08
2.2821888840865593e-17,89.9371927561825,0.4,0.014582141758833468,2e-08
8.574134675570101e-18,129.06594494780484,0.4,0.014582141758833468,2e-08
3.236487917511081e-18,185.218346656975,0.4,0.014582141758833468,2e-08
1.2236183649233304e-18,265.80083500893215,0.4,0.014582141758833468,2e-08
4.657253656130258e-19,381.44214742554476,0.4,0.014582141758833468,2e-08
1.7654600521679886e-19,547.3952398521305,0.4,0.014582141758833468,2e-08
6.715933776057711e-20,785.5491340826719,0.4,0.014582141758833468,2e-08
2.552866487576565e-20,1127.3160545289566,0.4,0.014582141758833468,2e-08
9.719404032257802e-21,1617.7746644489202,0.4,0.014582141758833468,2e-08
3.681984966652949e-21,2321.61588972171,0.4,0.014582141758833468,2e-08
1.394520761231634e-21,3331.6755774787453,0.4,0.014582141758833468,2e-08
5.263684286108247e-22,4781.179437438663,0.4,0.014582141758833468,2e-08
1.9792193201659946e-22,6861.31535960817,0.4,0.014582141758833468,2e-08
7.419891885556593e-23,9846.450876818582,0.4,0.014582141758833468,2e-08
2.7664164204747146e-23,14130.321926368679,0.4,0.014582141758833468,2e-08
1.0246129274702451e-23,20277.96616676245,0.4,0.014582141758833468,2e-08
3.755810520591569e-24,29100.250794217685,0.4,0.014582141758833468,2e-08
1.363572815544544e-24,41760.82499212353,0.4,0.014582141758833468,2e-08
4.892412131828653e-25,59929.60391837234,0.4,0.014582141758833468,2e-08
1.7280510279000785e-25,86003.02859175787,0.4,0.014582141758833468,2e-08
5.988657358971329e-26,123420.15370282115,0.4,0.014582141758833468,2e-08
2.0325162048463164e-26,177116.25496741914,0.4,0.014582141758833468,2e-08
6.746065864060735e-27,254173.78631061214,0.4,0.014582141758833468,2e-08
2.1758032773867974e-27,364756.5473838464,0.4,0.014582141758833468,2e-08
6.787511193534165e-28,523450.2770352337,0.4,0.014582141758833468,2e-08
2.048776989185255e-28,751186.4954679541,0.4,0.014582141758833468,2e-08
6.024209066566302e-29,1078003.347652151,0.4,0.014582141758833468,2e-08
1.735144264737405e-29,1547007.6000571782,0.4,0.014582141758833468,2e-08
4.928611697554296e-30,2220060.3735109367,0.4,0.014582141758833468,2e-08
1.3980047699150979e-30,3185936.5538031906,0.4,0.014582141758833468,2e-08
4.051093523864014e-31,4572034.096895864,0.4,0.014582141758833468,2e-08
1.1957292882196878e-31,6561177.67261403,0.4,0.014582141758833468,2e-08
4.3193718580854875e-11,0.13497,0.6,0.014582141758833468,2e-08
2.6226585596168567e-11,0.19369106435010147,0.6,0.014582141758833468,2e-08
1.670176514134695e-11,0.2779597570502715,0.6,0.014582141758833468,2e-08
1.0403007058013757e-11,0.3988910216311973,0.6,0.014582141758833468,2e-08
6.130830841805408e-12,0.5724355526372227,0.6,0.014582141758833468,2e-08
3.3013091146570496e-12,0.8214836738693203,0.6,0.014582141758833468,2e-08
1.599618209459693e-12,1.1788845457359436,0.6,0.014582141758833468,2e-08
7.544095484304936e-13,1.6917789316846765,0.6,0.014582141758833468,2e-08
3.3520501641715033e-13,2.4278170106177854,0.6,0.014582141758833468,2e-08
1.3295128730806786e-13,3.484081357589393,0.6,0.014582141758833468,2e-08
5.041520824216737e-14,4.999892023663302,0.6,0.014582141758833468,2e-08
1.972823067590939e-14,7.175182690219515,0.6,0.014582141758833468,2e-08
7.877264109042872e-15,10.29687169130208,0.6,0.014582141758833468,2e-08
3.1453221046892204e-15,14.776706211489447,0.6,0.014582141758833468,2e-08
1.2505046170716533e-15,21.20557126540821,0.6,0.014582141758833468,2e-08
4.886344038154293e-16,30.43142675075086,0.6,0.014582141758833468,2e-08
1.8696756268373382e-16,43.671152382344836,0.6,0.014582141758833468,2e-08
7.050076837591038e-17,62.671052725285904,0.6,0.014582141758833468,2e-08
2.6488854905755462e-17,89.9371927561825,0.6,0.014582141758833468,2e-08
9.947083750634381e-18,129.06594494780484,0.6,0.014582141758833468,2e-08
3.7514603658494064e-18,185.218346656975,0.6,0.014582141758833468,2e-08
1.4177680241095087e-18,265.80083500893215,0.6,0.014582141758833468,2e-08
5.389848582948233e-19,381.44214742554476,0.6,0.014582141758833468,2e-08
2.0405434220331783e-19,547.3952398521305,0.6,0.014582141758833468,2e-08
7.742396473608899e-20,785.5491340826719,0.6,0.014582141758833468,2e-08
2.9387790825487825e-20,1127.3160545289566,0.6,0.014582141758833468,2e-08
1.1170186257934418e-20,1617.7746644489202,0.6,0.014582141758833468,2e-08
4.226843589567069e-21,2321.61588972171,0.6,0.014582141758833468,2e-08
1.5986200438217838e-21,3331.6755774787453,0.6,0.014582141758833468,2e-08
6.025312755143732e-22,4781.179437438663,0.6,0.014582141758833468,2e-08
2.2622683600058593e-22,6861.31535960817,0.6,0.014582141758833468,2e-08
8.46867882932769e-23,9846.450876818582,0.6,0.014582141758833468,2e-08
3.1529276023423797e-23,14130.321926368679,0.6,0.014582141758833468,2e-08
1.1661441623314582e-23,20277.96616676245,0.6,0.014582141758833468,2e-08
4.2688210925660734e-24,29100.250794217685,0.6,0.014582141758833468,2e-08
1.5478134042456397e-24,41760.82499212353,0.6,0.014582141758833468,2e-08
5.546564694634774e-25,59929.60391837234,0.6,0.014582141758833468,2e-08
1.9587563256986385e-25,86003.02859175787,0.6,0.014582141758833468,2e-08
6.780944318150274e-26,123420.15370282115,0.6,0.014582141758833468,2e-08
2.2990459860461127e-26,177116.25496741914,0.6,0.014582141758833468,2e-08
7.623216565960658e-27,254173.78631061214,0.6,0.014582141758833468,2e-08
2.45645411242663e-27,364756.5473838464,0.6,0.014582141758833468,2e-08
7.656764694402524e-28,523450.2770352337,0.6,0.014582141758833468,2e-08
2.3093712780391077e-28,751186.4954679541,0.6,0.014582141758833468,2e-08
6.785490283731473e-29,1078003.347652151,0.6,0.014582141758833468,2e-08
1.9530464789267543e-29,1547007.6000571782,0.6,0.014582141758833468,2e-08
5.5439332068293305e-30,2220060.3735109367,0.6,0.014582141758833468,2e-08
1.5715323192646821e-30,3185936.5538031906,0.6,0.014582141758833468,2e-08
4.551151368327666e-31,4572034.096895864,0.6,0.014582141758833468,2e-08
1.3425486811329928e-31,6561177.67261403,0.6,0.014582141758833468,2e-08
4.9246282876654134e-11,0.13497,0.8,0.014582141758833468,2e-08
2.9896487617767196e-11,0.19369106435010147,0.8,0.014582141758833468,2e-08
1.903336513053639e-11,0.2779597570502715,0.8,0.014582141758833468,2e-08
1.1849796187205044e-11,0.3988910216311973,0.8,0.014582141758833468,2e-08
6.978171669009497e-12,0.5724355526372227,0.8,0.014582141758833468,2e-08
3.7527675365103254e-12,0.8214836738693203,0.8,0.014582141758833468,2e-08
1.8149054839814936e-12,1.1788845457359436,0.8,0.014582141758833468,2e-08
8.548238009276819e-13,1.6917789316846765,0.8,0.014582141758833468,2e-08
3.796276642969036e-13,2.4278170106177854,0.8,0.014582141758833468,2e-08
1.5054738377304764e-13,3.484081357589393,0.8,0.014582141758833468,2e-08
