eps2,mass,e,flux
5e-09,0.067,135.29375468396742,9.184320225679809e-19
5e-09,0.067,162.27532947368118,5.061170382420425e-19
5e-09,0.067,194.63782801581382,3.038532330307887e-19
5e-09,0.067,233.45436559941044,1.7099077545774193e-19
5e-09,0.067,280.0120684299615,9.573983720803445e-20
5e-09,0.067,335.85475373360737,4.892682820658556e-20
5e-09,0.067,402.8341215360003,2.6957419901493207e-20
5e-09,0.067,483.1711555954168,1.3312703894420707e-20
5e-09,0.067,579.5297694973116,6.973693496167111e-21
5e-09,0.067,695.1051399575583,3.291245991028591e-21
5e-09,0.067,833.7296563980192,1.480321518412281e-21
5e-09,0.067,1000.0,5.63602326364189e-22
5e-09,0.08,0.13497,0.0
5e-09,0.08,0.16188700853357427,0.0
5e-09,0.08,0.19417206439912238,0.0
5e-09,0.08,0.23289571494674718,0.0
5e-09,0.08,0.27934200632004846,0.0
5e-09,0.08,0.33505106142786867,0.0
5e-09,0.08,0.401870149222468,0.0
5e-09,0.08,0.4820149387016851,0.0
5e-09,0.08,0.578142968770171,4.54908577721914e-13
5e-09,0.08,0.6934417701631669,3.52246712320582e-13
5e-09,0.08,0.8317345614873042,3.728864801130888e-13
5e-09,0.08,0.9976070241769568,2.854399531753314e-13
5e-09,0.08,1.1965593601251292,2.1146945250748286e-13
5e-09,0.08,1.4351886741016888,1.5908365611304588e-13
5e-09,0.08,1.721407728618132,1.1248196386993603e-13
5e-09,0.08,2.064707324980101,7.987751319752001e-14
5e-09,0.08,2.4764710108793575,5.415005738810539e-14
5e-09,0.08,2.9703525499842622,3.560717542155069e-14
5e-09,0.08,3.56272867012689,2.2127076430703576e-14
5e-09,0.08,4.273242102864648,1.385391208685708e-14
5e-09,0.08,5.125452921186028,8.35265922264788e-15
5e-09,0.08,6.147619773212385,5.109843606779034e-15
5e-09,0.08,7.373636916997876,3.1389851229493465e-15
5e-09,0.08,8.844158127772937,1.94406655381555e-15
5e-09,0.08,10.607944745521664,1.1768059259826267e-15
5e-09,0.08,12.723482563102534,6.990289536378863e-16
5e-09,0.08,15.260921169665588,4.3221479097003825e-16
5e-09,0.08,18.30440005648556,2.529957207372176e-16
5e-09,0.08,21.954838617072213,1.533216023833462e-16
5e-09,0.08,26.333282555791758,8.837521675674047e-17
5e-09,0.08,31.584917669307885,5.3486987020720927e-17
5e-09,0.08,37.883884094713515,3.0764668292560445e-17
5e-09,0.08,45.43905066107897,1.8345684746065902e-17
5e-09,0.08,54.5009408174232,1.0127147558564708e-17
5e-09,0.08,65.37003979549537,6.412667858955036e-18
5e-09,0.08,78.40675846642554,3.764744365516993e-18
5e-09,0.08,94.04338428498275,2.23922366386843e-18
5e-09,0.08,112.79841560546205,1.2718459935280345e-18
5e-09,0.08,135.29375468396742,7.757681130390611e-19
5e-09,0.08,162.27532947368118,4.2808790773438117e-19
5e-09,0.08,194.63782801581382,2.5600136603656217e-19
5e-09,0.08,233.45436559941044,1.4434174372582778e-19
5e-09,0.08,280.0120684299615,8.089637002736574e-20
5e-09,0.08,335.85475373360737,4.149801645137419e-20
5e-09,0.08,402.8341215360003,2.273402690718096e-20
5e-09,0.08,483.1711555954168,1.1282660664076848e-20
5e-09,0.08,579.5297694973116,5.887422903091149e-21
5e-09,0.08,695.1051399575583,2.778874939050684e-21
5e-09,0.08,833.7296563980192,1.2478785319064147e-21
5e-09,0.08,1000.0,4.789487168306157e-22
5e-09,0.09,0.13497,0.0
5e-09,0.09,0.16188700853357427,0.0
5e-09,0.09,0.19417206439912238,0.0
5e-09,0.09,0.23289571494674718,0.0
5e-09,0.09,0.27934200632004846,0.0
5e-09,0.09,0.33505106142786867,0.0
5e-09,0.09,0.401870149222468,0.0
5e-09,0.09,0.4820149387016851,0.0
5e-09,0.09,0.578142968770171,3.647535130216504e-13
5e-09,0.09,0.6934417701631669,2.8313284912277386e-13
5e-09,0.09,0.8317345614873042,3.2249542685399875e-13
5e-09,0.09,0.9976070241769568,2.4798038720016666e-13
5e-09,0.09,1.1965593601251292,1.8478729385559376e-13
5e-09,0.09,1.4351886741016888,1.3944497557597777e-13
5e-09,0.09,1.721407728618132,9.909837115067992e-14
5e-09,0.09,2.064707324980101,7.054167159964861e-14
5e-09,0.09,2.4764710108793575,4.8016568972186253e-14
5e-09,0.09,2.9703525499842622,3.1639885117404244e-14
5e-09,0.09,3.56272867012689,1.9728037138575805e-14
5e-09,0.09,4.273242102864648,1.2322217851670332e-14
5e-09,0.09,5.125452921186028,7.451805564167334e-15
5e-09,0.09,6.147619773212385,4.547115656748482e-15
5e-09,0.09,7.373636916997876,2.7973565813544544e-15
5e-09,0.09,8.844158127772937,1.7290288712937025e-15
5e-09,0.09,10.607944745521664,1.0488983416794398e-15
5e-09,0.09,12.723482563102534,6.203305468061628e-16
5e-09,0.09,15.260921169665588,3.8508042581614653e-16
5e-09,0.09,18.30440005648556,2.2529803483649693e-16
5e-09,0.09,21.954838617072213,1.3634000218949945e-16
5e-09,0.09,26.333282555791758,7.807490359563732e-17
5e-09,0.09,31.584917669307885,4.747515980371549e-17
5e-09,0.09,37.883884094713515,2.7270939098552784e-17
5e-09,0.09,45.43905066107897,1.624989165311332e-17
5e-09,0.09,54.5009408174232,8.971869507976385e-18
5e-09,0.09,65.37003979549537,5.6754637694334874e-18
5e-09,0.09,78.40675846642554,3.321739047258006e-18
5e-09,0.09,94.04338428498275,1.9769721379315806e-18
5e-09,0.09,112.79841560546205,1.1241684300164977e-18
5e-09,0.09,135.29375468396742,6.852939245410759e-19
5e-09,0.09,162.27532947368118,3.790333410807835e-19
5e-09,0.09,194.63782801581382,2.25901104579245e-19
5e-09,0.09,233.45436559941044,1.2746344029570933e-19
5e-09,0.09,280.0120684299615,7.14923995545575e-20
5e-09,0.09,335.85475373360737,3.6809807229577844e-20
5e-09,0.09,402.8341215360003,2.0050774391132077e-20
5e-09,0.09,483.1711555954168,9.976896345740277e-21
5e-09,0.09,579.5297694973116,5.1912249649316595e-21
5e-09,0.09,695.1051399575583,2.454292719135232e-21
5e-09,0.09,833.7296563980192,1.100897822760804e-21
5e-09,0.09,1000.0,4.247168298930141e-22
5e-09,0.1,0.13497,0.0
5e-09,0.1,0.16188700853357427,0.0
5e-09,0.1,0.19417206439912238,0.0
5e-09,0.1,0.23289571494674718,0.0
5e-09,0.1,0.27934200632004846,0.0
5e-09,0.1,0.33505106142786867,0.0
5e-09,0.1,0.401870149222468,0.0
5e-09,0.1,0.4820149387016851,0.0
5e-09,0.1,0.578142968770171,2.889349444737282e-13
5e-09,0.1,0.6934417701631669,2.2478276549779479e-13
5e-09,0.1,0.8317345614873042,2.798136931177534e-13
5e-09,0.1,0.9976070241769568,2.1617355526452887e-13
5e-09,0.1,1.1965593601251292,1.620835539024398e-13
5e-09,0.1,1.4351886741016888,1.2272487858033096e-13
5e-09,0.1,1.721407728618132,8.769518572206397e-14
5e-09,0.1,2.064707324980101,6.258394489073879e-14
5e-09,0.1,2.4764710108793575,4.278525948367181e-14
5e-09,0.1,2.9703525499842622,2.8253081282147305e-14
5e-09,0.1,3.56272867012689,1.7677878457327068e-14
5e-09,0.1,4.273242102864648,1.1012864271893344e-14
5e-09,0.1,5.125452921186028,6.6813093006578254e-15
5e-09,0.1,6.147619773212385,4.065810074622044e-15
5e-09,0.1,7.373636916997876,2.5051153865867282e-15
5e-09,0.1,8.844158127772937,1.5451455908893479e-15
5e-09,0.1,10.607944745521664,9.395117341777898e-16
5e-09,0.1,12.723482563102534,5.530189422532236e-16
5e-09,0.1,15.260921169665588,3.447667479395192e-16
5e-09,0.1,18.30440005648556,2.0165809786503057e-16
5e-09,0.1,21.954838617072213,1.2185152235029833e-16
5e-09,0.1,26.333282555791758,6.927460686819602e-17
5e-09,0.1,31.584917669307885,4.2330962092023026e-17
5e-09,0.1,37.883884094713515,2.4284433315238313e-17
5e-09,0.1,45.43905066107897,1.444729299713171e-17
5e-09,0.1,54.5009408174232,7.963927780129523e-18
5e-09,0.1,65.37003979549537,5.0371525521905434e-18
5e-09,0.1,78.40675846642554,2.9455769467108077e-18
5e-09,0.1,94.04338428498275,1.756568633501226e-18
5e-09,0.1,112.79841560546205,9.999264767564572e-19
5e-09,0.1,135.29375468396742,6.089857410134534e-19
5e-09,0.1,162.27532947368118,3.3758941786552516e-19
5e-09,0.1,194.63782801581382,2.0037347194112757e-19
5e-09,0.1,233.45436559941044,1.13101321073904e-19
5e-09,0.1,280.0120684299615,6.34727622315029e-20
5e-09,0.1,335.85475373360737,3.2806217234001364e-20
5e-09,0.1,402.8341215360003,1.7768987683129526e-20
5e-09,0.1,483.1711555954168,8.873592041102714e-21
5e-09,0.1,579.5297694973116,4.606606877534584e-21
5e-09,0.1,695.1051399575583,2.1817466144372343e-21
5e-09,0.1,833.7296563980192,9.770815490713523e-22
5e-09,0.1,1000.0,3.7919217536840354e-22
5e-09,0.12,0.13497,0.0
5e-09,0.12,0.16188700853357427,0.0
5e-09,0.12,0.19417206439912238,0.0
5e-09,0.12,0.23289571494674718,0.0
5e-09,0.12,0.27934200632004846,0.0
5e-09,0.12,0.33505106142786867,0.0
5e-09,0.12,0.401870149222468,0.0
5e-09,0.12,0.4820149387016851,0.0
5e-09,0.12,0.578142968770171,1.7357810130119584e-13
5e-09,0.12,0.6934417701631669,1.3526595278991832e-13
5e-09,0.12,0.8317345614873042,2.1381298511984103e-13
5e-09,0.12,0.9976070241769568,1.665818010478884e-13
5e-09,0.12,1.1965593601251292,1.2637467812112675e-13
5e-09,0.12,1.4351886741016888,9.63453138398203e-14
5e-09,0.12,1.721407728618132,6.963001343276819e-14
5e-09,0.12,2.064707324980101,4.995381875799738e-14
5e-09,0.12,2.4764710108793575,3.446428831380821e-14
5e-09,0.12,2.9703525499842622,2.28567876659875e-14
5e-09,0.12,3.56272867012689,1.440458281374037e-14
5e-09,0.12,4.273242102864648,8.920003438164897e-15
5e-09,0.12,5.125452921186028,5.447971737757052e-15
5e-09,0.12,6.147619773212385,3.2956803270204186e-15
5e-09,0.12,7.373636916997876,2.0372327363860425e-15
5e-09,0.12,8.844158127772937,1.2506022317632568e-15
5e-09,0.12,10.607944745521664,7.640652727827809e-16
5e-09,0.12,12.723482563102534,4.450468148727675e-16
5e-09,0.12,15.260921169665588,2.800046464537371e-16
5e-09,0.12,18.30440005648556,1.6358634766450807e-16
5e-09,0.12,21.954838617072213,9.853680418933136e-17
5e-09,0.12,26.333282555791758,5.5183421727678245e-17
5e-09,0.12,31.584917669307885,3.411281156997725e-17
5e-09,0.12,37.883884094713515,1.9502182338274012e-17
5e-09,0.12,45.43905066107897,1.1563119135100129e-17
5e-09,0.12,54.5009408174232,6.367843980067072e-18
5e-09,0.12,65.37003979549537,4.024239854807435e-18
5e-09,0.12,78.40675846642554,2.340991330337272e-18
5e-09,0.12,94.04338428498275,1.3985233284957058e-18
5e-09,0.12,112.79841560546205,7.988844333328847e-19
5e-09,0.12,135.29375468396742,4.863943797612036e-19
5e-09,0.12,162.27532947368118,2.710848952547116e-19
5e-09,0.12,194.63782801581382,1.5946471904090354e-19
5e-09,0.12,233.45436559941044,9.012757220378717e-20
5e-09,0.12,280.0120684299615,5.061296826023241e-20
5e-09,0.12,335.85475373360737,2.6370611494207833e-20
5e-09,0.12,402.8341215360003,1.413374289640933e-20
5e-09,0.12,483.1711555954168,7.12033714907321e-21
5e-09,0.12,579.5297694973116,3.6714272690941425e-21
5e-09,0.12,695.1051399575583,1.744024063036553e-21
5e-09,0.12,833.7296563980192,7.7865644430756625e-22
5e-09,0.12,1000.0,3.061123155974378e-22
5e-09,0.13,0.13497,0.0
5e-09,0.13,0.16188700853357427,0.0
5e-09,0.13,0.19417206439912238,0.0
5e-09,0.13,0.23289571494674718,0.0
5e-09,0.13,0.27934200632004846,0.0
5e-09,0.13,0.33505106142786867,0.0
5e-09,0.13,0.401870149222468,0.0
5e-09,0.13,0.4820149387016851,0.0
5e-09,0.13,0.578142968770171,1.3122285482805411e-13
5e-09,0.13,0.6934417701631669,1.0212612743621338e-13
5e-09,0.13,0.8317345614873042,1.8918428157276397e-13
5e-09,0.13,0.9976070241769568,1.4783339620776454e-13
5e-09,0.13,1.1965593601251292,1.1266487382799425e-13
5e-09,0.13,1.4351886741016888,8.614362614047077e-14
5e-09,0.13,1.721407728618132,6.257761971751586e-14
5e-09,0.13,2.064707324980101,4.500555700177234e-14
5e-09,0.13,2.4764710108793575,3.119041457313006e-14
5e-09,0.13,2.9703525499842622,2.0727481803158374e-14
5e-09,0.13,3.56272867012689,1.3109068355469256e-14
5e-09,0.13,4.273242102864648,8.090992082879512e-15
5e-09,0.13,5.125452921186028,4.9587640456248514e-15
5e-09,0.13,6.147619773212385,2.9903545361170114e-15
5e-09,0.13,7.373636916997876,1.851573432625593e-15
5e-09,0.13,8.844158127772937,1.133631275721817e-15
5e-09,0.13,10.607944745521664,6.94259386979737e-16
5e-09,0.13,12.723482563102534,4.020827803424927e-16
5e-09,0.13,15.260921169665588,2.5420746387585374e-16
5e-09,0.13,18.30440005648556,1.4843796865077656e-16
5e-09,0.13,21.954838617072213,8.925779914406299e-17
5e-09,0.13,26.333282555791758,4.9572389846217574e-17
5e-09,0.13,31.584917669307885,3.08361475170296e-17
5e-09,0.13,37.883884094713515,1.75945495446674e-17
5e-09,0.13,45.43905066107897,1.0414622769091788e-17
5e-09,0.13,54.5009408174232,5.7341452995947646e-18
5e-09,0.13,65.37003979549537,3.622519062689031e-18
5e-09,0.13,78.40675846642554,2.1024986594356935e-18
5e-09,0.13,94.04338428498275,1.258060379610425e-18
5e-09,0.13,112.79841560546205,7.19849606812035e-19
5e-09,0.13,135.29375468396742,4.379012270215708e-19
5e-09,0.13,162.27532947368118,2.4458102762615717e-19
5e-09,0.13,194.63782801581382,1.4320919862380245e-19
5e-09,0.13,233.45436559941044,8.106833467906809e-20
5e-09,0.13,280.0120684299615,4.55692820663939e-20
5e-09,0.13,335.85475373360737,2.3841385024647503e-20
5e-09,0.13,402.8341215360003,1.2693977628132889e-20
5e-09,0.13,483.1711555954168,6.419402878842681e-21
5e-09,0.13,579.5297694973116,3.298160911473965e-21
5e-09,0.13,695.1051399575583,1.5704905034858721e-21
5e-09,0.13,833.7296563980192,7.007306538962937e-22
5e-09,0.13,1000.0,2.775741023643203e-22
5e-09,0.14,0.13497,0.0
5e-09,0.14,0.16188700853357427,0.0
5e-09,0.14,0.19417206439912238,0.0
5e-09,0.14,0.23289571494674718,0.0
5e-09,0.14,0.27934200632004846,0.0
5e-09,0.14,0.33505106142786867,0.0
5e-09,0.14,0.401870149222468,0.0
5e-09,0.14,0.4820149387016851,0.0
5e-09,0.14,0.578142968770171,9.72984292213878e-14
5e-09,0.14,0.6934417701631669,7.550574644103483e-14
5e-09,0.14,0.8317345614873042,1.693565660555499e-13
5e-09,0.14,0.9976070241769568,1.325896674315769e-13
5e-09,0.14,1.1965593601251292,1.0137344127439213e-13
5e-09,0.14,1.4351886741016888,7.767488209720318e-14
5e-09,0.14,1.721407728618132,5.666321495271371e-14
5e-09,0.14,2.064707324980101,4.083849694575452e-14
5e-09,0.14,2.4764710108793575,2.8420307542800253e-14
5e-09,0.14,2.9703525499842622,1.8920936127957526e-14
5e-09,0.14,3.56272867012689,1.2006870524878504e-14
5e-09,0.14,4.273242102864648,7.385151812247283e-15
5e-09,0.14,5.125452921186028,4.541757022714989e-15
5e-09,0.14,6.147619773212385,2.7303419426361433e-15
5e-09,0.14,7.373636916997876,1.6934562525928854e-15
5e-09,0.14,8.844158127772937,1.0339865877872516e-15
5e-09,0.14,10.607944745521664,6.347000328119257e-16
5e-09,0.14,12.723482563102534,3.6542505119232653e-16
5e-09,0.14,15.260921169665588,2.321453340235589e-16
5e-09,0.14,18.30440005648556,1.3547188122576066e-16
5e-09,0.14,21.954838617072213,8.132394264528279e-17
5e-09,0.14,26.333282555791758,4.4790984314600056e-17
5e-09,0.14,31.584917669307885,2.8039441513098064e-17
5e-09,0.14,37.883884094713515,1.597511843167434e-17
5e-09,0.14,45.43905066107897,9.445928661337491e-18
5e-09,0.14,54.5009408174232,5.201455093727691e-18
5e-09,0.14,65.37003979549537,3.283324702527399e-18
5e-09,0.14,78.40675846642554,1.8991770418219866e-18
5e-09,0.14,94.04338428498275,1.1374964436008923e-18
5e-09,0.14,112.79841560546205,6.522757960641465e-19
5e-09,0.14,135.29375468396742,3.96627383364291e-19
5e-09,0.14,162.27532947368118,2.223476349492668e-19
5e-09,0.14,194.63782801581382,1.2963149431847912e-19
5e-09,0.14,233.45436559941044,7.341922015587455e-20
5e-09,0.14,280.0120684299615,4.1287397955858444e-20
5e-09,0.14,335.85475373360737,2.1693045176532058e-20
5e-09,0.14,402.8341215360003,1.1473044404026284e-20
5e-09,0.14,483.1711555954168,5.8291869341562e-21
5e-09,0.14,579.5297694973116,2.9840705634114884e-21
5e-09,0.14,695.1051399575583,1.4234511257000144e-21
5e-09,0.14,833.7296563980192,6.341110490643181e-22
5e-09,0.14,1000.0,2.529129140676473e-22
5e-09,0.15,0.13497,0.0
5e-09,0.15,0.16188700853357427,0.0
5e-09,0.15,0.19417206439912238,0.0
5e-09,0.15,0.23289571494674718,0.0
5e-09,0.15,0.27934200632004846,0.0
5e-09,0.15,0.33505106142786867,0.0
5e-09,0.15,0.401870149222468,0.0
5e-09,0.15,0.4820149387016851,0.0
5e-09,0.15,0.578142968770171,7.05615257034023e-14
5e-09,0.15,0.6934417701631669,5.4515236355651594e-14
5e-09,0.15,0.8317345614873042,1.5374281620587238e-13
5e-09,0.15,0.9976070241769568,1.2047495364715864e-13
5e-09,0.15,1.1965593601251292,9.228221884380035e-14
5e-09,0.15,1.4351886741016888,7.078367261307427e-14
5e-09,0.15,1.721407728618132,5.178423174084659e-14
5e-09,0.15,2.064707324980101,3.7378262927071076e-14
5e-09,0.15,2.4764710108793575,2.6102999154997483e-14
5e-09,0.15,2.9703525499842622,1.7403921713302155e-14
5e-09,0.15,3.56272867012689,1.1077985596306063e-14
5e-09,0.15,4.273242102864648,6.79016553207759e-15
5e-09,0.15,5.125452921186028,4.18998416104713e-15
5e-09,0.15,6.147619773212385,2.5112211255124105e-15
5e-09,0.15,7.373636916997876,1.5600623493137097e-15
5e-09,0.15,8.844158127772937,9.498005673099284e-16
5e-09,0.15,10.607944745521664,5.842346132820941e-16
5e-09,0.15,12.723482563102534,3.343190690152519e-16
5e-09,0.15,15.260921169665588,2.133920866655512e-16
5e-09,0.15,18.30440005648556,1.2445964635414351e-16
5e-09,0.15,21.954838617072213,7.458760336823139e-17
5e-09,0.15,26.333282555791758,4.07425449214752e-17
5e-09,0.15,31.584917669307885,2.567482210501096e-17
5e-09,0.15,37.883884094713515,1.4605973683204262e-17
5e-09,0.15,45.43905066107897,8.6248820083619e-18
5e-09,0.15,54.5009408174232,4.749743467503542e-18
5e-09,0.15,65.37003979549537,2.997755409602391e-18
5e-09,0.15,78.40675846642554,1.7303371464653e-18
5e-09,0.15,94.04338428498275,1.0379303159868099e-18
5e-09,0.15,112.79841560546205,5.95945051968197e-19
5e-09,0.15,135.29375468396742,3.6196611032260153e-19
5e-09,0.15,162.27532947368118,2.034984969584351e-19
5e-09,0.15,194.63782801581382,1.1815592212334657e-19
5e-09,0.15,233.45436559941044,6.699371163603338e-20
5e-09,0.15,280.0120684299615,3.769125860305837e-20
5e-09,0.15,335.85475373360737,1.9891939255201288e-20
5e-09,0.15,402.8341215360003,1.0452275244112077e-20
5e-09,0.15,483.1711555954168,5.330982771292016e-21
5e-09,0.15,579.5297694973116,2.71835475876774e-21
5e-09,0.15,695.1051399575583,1.2991603277642926e-21
5e-09,0.15,833.7296563980192,5.780994826841416e-22
5e-09,0.15,1000.0,2.3243551582209495e-22
5e-09,0.16,0.13497,0.0
5e-09,0.16,0.16188700853357427,0.0
5e-09,0.16,0.19417206439912238,0.0
5e-09,0.16,0.23289571494674718,0.0
5e-09,0.16,0.27934200632004846,0.0
5e-09,0.16,0.33505106142786867,0.0
5e-09,0.16,0.401870149222468,0.0
5e-09,0.16,0.4820149387016851,0.0
5e-09,0.16,0.578142968770171,4.9869959117604956e-14
5e-09,0.16,0.6934417701631669,3.829807318402052e-14
5e-09,0.16,0.8317345614873042,1.4173681603939213e-13
5e-09,0.16,0.9976070241769568,1.1108404742073782e-13
5e-09,0.16,1.1965593601251292,8.514689871724366e-14
5e-09,0.16,1.4351886741016888,6.530764133240728e-14
5e-09,0.16,1.721407728618132,4.7844602649388056e-14
5e-09,0.16,2.064707324980101,3.455827590399393e-14
5e-09,0.16,2.4764710108793575,2.4194887906433472e-14
5e-09,0.16,2.9703525499842622,1.6147747151447752e-14
5e-09,0.16,3.56272867012689,1.0304577022305074e-14
5e-09,0.16,4.273242102864648,6.294496045136626e-15
5e-09,0.16,5.125452921186028,3.8965145229959074e-15
5e-09,0.16,6.147619773212385,2.328727208376238e-15
5e-09,0.16,7.373636916997876,1.4489387781606498e-15
5e-09,0.16,8.844158127772937,8.796666215588419e-16
5e-09,0.16,10.607944745521664,5.421493526181364e-16
5e-09,0.16,12.723482563102534,3.0845003284177567e-16
5e-09,0.16,15.260921169665588,1.9774324567575072e-16
