dphi_dEdCth(1/GeV/s/cm2),Energy (GeV),cosTh,m(GeV),eps2
4.8464794249357386e-17,12.756045324404672,0.8,0.01,5e-09
1.7726693793139747e-17,18.08049599589806,0.8,0.01,5e-09
6.2767356541799314e-18,25.627404665320306,0.8,0.01,5e-09
2.177832054155413e-18,36.32443877806682,0.8,0.01,5e-09
7.690326835468391e-19,51.48647979664753,0.8,0.01,5e-09
2.851549014462062e-19,72.97724867950929,0.8,0.01,5e-09
1.0897035310488003e-19,103.43839481482117,0.8,0.01,5e-09
4.332191440072943e-20,146.61420806442456,0.8,0.01,5e-09
1.725285663602612e-20,207.81186758399272,0.8,0.01,5e-09
6.994263792003693e-21,294.5538012916894,0.8,0.01,5e-09
2.7942279650579012e-21,417.5023441349754,0.8,0.01,5e-09
1.0999368378124827e-21,591.7703543251376,0.8,0.01,5e-09
4.344964513509047e-22,838.7788887357357,0.8,0.01,5e-09
1.730421376388246e-22,1188.8902832773583,0.8,0.01,5e-09
6.937176774153682e-23,1685.1402969878986,0.8,0.01,5e-09
2.7331729279347144e-23,2388.528075697953,0.8,0.01,5e-09
1.0663457756054606e-23,3385.5141786086774,0.8,0.01,5e-09
4.169536210372322e-24,4798.6483266315145,0.8,0.01,5e-09
1.635973617657223e-24,6801.63323733198,0.8,0.01,5e-09
6.412660671545921e-25,9640.676195926519,0.8,0.01,5e-09
2.4540308503822754e-25,13664.752901490194,0.8,0.01,5e-09
9.349432318516167e-26,19368.503626092315,0.8,0.01,5e-09
3.532556743801206e-26,27453.03449087915,0.8,0.01,5e-09
1.3447409150599206e-26,38912.09756349444,0.8,0.01,5e-09
5.023680175678463e-27,55154.24305076234,0.8,0.01,5e-09
1.8114210988975186e-27,78175.9585573311,0.8,0.01,5e-09
6.472287018381584e-28,110807.07772079701,0.8,0.01,5e-09
2.290757199613294e-28,157058.6238992951,0.8,0.01,5e-09
8.014599064492977e-29,222615.84592362633,0.8,0.01,5e-09
2.6875635462463175e-29,315537.0499621075,0.8,0.01,5e-09
8.69158206191409e-30,447244.1280435491,0.8,0.01,5e-09
2.7604841830040986e-30,633926.5391923263,0.8,0.01,5e-09
8.636837004425543e-31,898531.3208030083,0.8,0.01,5e-09
2.642734566981719e-31,1273583.7428302637,0.8,0.01,5e-09
7.707956500613586e-32,1805185.3201421672,0.8,0.01,5e-09
2.3071321291335148e-32,2558680.6194738625,0.8,0.01,5e-09
6.93076320212841e-33,3626689.4259673855,0.8,0.01,5e-09
2.1476726127350563e-33,5140491.584732545,0.8,0.01,5e-09
6.76801521260323e-34,7286163.944313369,0.8,0.01,5e-09
2.098325790350607e-34,10327452.958212415,0.8,0.01,5e-09
6.777203728171106e-35,14638194.448991552,0.8,0.01,5e-09
2.2744537435811096e-35,20748265.57850291,0.8,0.01,5e-09
2.502680193702153e-14,0.7829999999999999,1.0,0.01,5e-09
1.6351543712235423e-14,1.1098289481382733,1.0,0.01,5e-09
1.0004993584426812e-14,1.57307828113117,1.0,0.01,5e-09
5.416989014377547e-15,2.2296906948748014,1.0,0.01,5e-09
2.520379150306038e-15,3.160377111834734,1.0,0.01,5e-09
1.0044786358256429e-15,4.479537682947403,1.0,0.01,5e-09
3.789393083266478e-16,6.34932387587647,1.0,0.01,5e-09
1.4538651288239953e-16,8.999570164180339,1.0,0.01,5e-09
5.483607252214626e-17,12.756045324404672,1.0,0.01,5e-09
2.009419539259053e-17,18.08049599589806,1.0,0.01,5e-09
7.127016331561789e-18,25.627404665320306,1.0,0.01,5e-09
2.4757985744586714e-18,36.32443877806682,1.0,0.01,5e-09
8.744310894797183e-19,51.48647979664753,1.0,0.01,5e-09
3.240487289100884e-19,72.97724867950929,1.0,0.01,5e-09
1.2369740135566796e-19,103.43839481482117,1.0,0.01,5e-09
4.911943254680847e-20,146.61420806442456,1.0,0.01,5e-09
1.953814089121908e-20,207.81186758399272,1.0,0.01,5e-09
7.91966941169529e-21,294.5538012916894,1.0,0.01,5e-09
3.1602454157329102e-21,417.5023441349754,1.0,0.01,5e-09
1.2399281018287286e-21,591.7703543251376,1.0,0.01,5e-09
4.890068693735456e-22,838.7788887357357,1.0,0.01,5e-09
1.9442800576756567e-22,1188.8902832773583,1.0,0.01,5e-09
7.78162352190587e-23,1685.1402969878986,1.0,0.01,5e-09
3.0605118859082174e-23,2388.528075697953,1.0,0.01,5e-09
1.191803818622438e-23,3385.5141786086774,1.0,0.01,5e-09
4.654117383511398e-24,4798.6483266315145,1.0,0.01,5e-09
1.8213709707603506e-24,6801.63323733198,1.0,0.01,5e-09
7.125220177045792e-25,9640.676195926519,1.0,0.01,5e-09
2.719537456204441e-25,13664.752901490194,1.0,0.01,5e-09
1.0344970033588252e-25,19368.503626092315,1.0,0.01,5e-09
3.909461801193084e-26,27453.03449087915,1.0,0.01,5e-09
1.481987811792086e-26,38912.09756349444,1.0,0.01,5e-09
5.525638852768166e-27,55154.24305076234,1.0,0.01,5e-09
1.9922802259384603e-27,78175.9585573311,1.0,0.01,5e-09
7.104579222828173e-28,110807.07772079701,1.0,0.01,5e-09
2.5087904035362226e-28,157058.6238992951,1.0,0.01,5e-09
8.766090419820789e-29,222615.84592362633,1.0,0.01,5e-09
2.935875598003597e-29,315537.0499621075,1.0,0.01,5e-09
9.475409507876195e-30,447244.1280435491,1.0,0.01,5e-09
3.005419051010701e-30,633926.5391923263,1.0,0.01,5e-09
9.392242407078435e-31,898531.3208030083,1.0,0.01,5e-09
2.866161334760744e-31,1273583.7428302637,1.0,0.01,5e-09
8.351507413181927e-32,1805185.3201421672,1.0,0.01,5e-09
2.4975755481742433e-32,2558680.6194738625,1.0,0.01,5e-09
7.496715798734e-33,3626689.4259673855,1.0,0.01,5e-09
2.321291823103119e-33,5140491.584732545,1.0,0.01,5e-09
7.310239112174392e-34,7286163.944313369,1.0,0.01,5e-09
2.264920880799037e-34,10327452.958212415,1.0,0.01,5e-09
7.310620391234031e-35,14638194.448991552,1.0,0.01,5e-09
2.4518484353431235e-35,20748265.57850291,1.0,0.01,5e-09
5.7306041843326e-15,0.7829999999999999,0.0,0.02,5e-09
3.742795431728526e-15,1.1098289481382733,0.0,0.02,5e-09
2.2889628096623994e-15,1.57307828113117,0.0,0.02,5e-09
1.2388677390774908e-15,2.2296906948748014,0.0,0.02,5e-09
5.757952057299221e-16,3.160377111834734,0.0,0.02,5e-09
2.2869850448527824e-16,4.479537682947403,0.0,0.02,5e-09
8.582118878769041e-17,6.34932387587647,0.0,0.02,5e-09
3.266696644829235e-17,8.999570164180339,0.0,0.02,5e-09
1.2207397199880214e-17,12.756045324404672,0.0,0.02,5e-09
4.431052261379965e-18,18.08049599589806,0.0,0.02,5e-09
1.5533831691126087e-18,25.627404665320306,0.0,0.02,5e-09
5.343926825798346e-19,36.32443877806682,0.0,0.02,5e-09
1.872688965049864e-19,51.48647979664753,0.0,0.02,5e-09
6.87558053477382e-20,72.97724867950929,0.0,0.02,5e-09
2.6531879680945464e-20,103.43839481482117,0.0,0.02,5e-09
1.066783142367291e-20,146.61420806442456,0.0,0.02,5e-09
4.269710873705156e-21,207.81186758399272,0.0,0.02,5e-09
1.707852293887581e-21,294.5538012916894,0.0,0.02,5e-09
6.910008057913507e-22,417.5023441349754,0.0,0.02,5e-09
2.752660509563843e-22,591.7703543251376,0.0,0.02,5e-09
1.1077309848425208e-22,838.7788887357357,0.0,0.02,5e-09
