eps2,cos_theta,m(GeV),Energy,flux_differential
0.01,1.0,0.0149309451731285,18.83246958655666,2.1254145804215279e-10
0.01,1.0,0.0149309451731285,21.157325603303395,1.6236453810734433e-10
0.01,1.0,0.0149309451731285,23.769183570259635,1.2894115018102147e-10
0.01,1.0,0.0149309451731285,26.70347368991138,1.026641491477581e-10
0.01,1.0,0.0149309451731285,30.0,8.025219782054191e-11
0.01,1.0,0.0159625345708383,0.1,2.1054563183305155e-07
0.01,1.0,0.0159625345708383,0.1123449344020514,1.971361133792904e-07
0.01,1.0,0.0159625345708383,0.1262138428580125,1.8426826777538424e-07
0.01,1.0,0.0159625345708383,0.1417948589651424,1.7163670968413643e-07
0.01,1.0,0.0159625345708383,0.1592993412898707,1.5936047612779347e-07
0.01,1.0,0.0159625345708383,0.1789647404750054,1.4746861157410369e-07
0.01,1.0,0.0159625345708383,0.2010578202894464,1.3615084196304689e-07
0.01,1.0,0.0159625345708383,0.2258782763143731,1.2555779218975706e-07
0.01,1.0,0.0159625345708383,0.2537628013538671,1.1586491860931028e-07
0.01,1.0,0.0159625345708383,0.2850896527178103,1.0706024366688989e-07
0.01,1.0,0.0159625345708383,0.3202837833328603,9.918878007668708e-08
0.01,1.0,0.0159625345708383,0.3598226062857105,9.224107528502428e-08
0.01,1.0,0.0159625345708383,0.4042424709954335,8.62381169662234e-08
0.01,1.0,0.0159625345708383,0.4541459388650518,8.111343289349114e-08
0.01,1.0,0.0159625345708383,0.5102099571075231,7.678824592125508e-08
0.01,1.0,0.0159625345708383,0.573195041625182,7.310927851875659e-08
0.01,1.0,0.0159625345708383,0.6439555935096224,6.981848798305403e-08
0.01,1.0,0.0159625345708383,0.7234514891067266,6.654724498568346e-08
0.01,1.0,0.0159625345708383,0.8127611008676167,6.297797909248974e-08
0.01,1.0,0.0159625345708383,0.9130959256151152,5.890332604009578e-08
0.01,1.0,0.0159625345708383,1.0258170186601063,5.4233715661314746e-08
0.01,1.0,0.0159625345708383,1.1524534566987763,4.898868781841589e-08
0.01,1.0,0.0159625345708383,1.294723079942415,4.3313141891951e-08
0.01,1.0,0.0159625345708383,1.4545557948495271,3.744859146129878e-08
0.01,1.0,0.0159625345708383,1.6341197535649394,3.177839167828335e-08
0.01,1.0,0.0159625345708383,1.835850765193496,2.6685690906966347e-08
0.01,1.0,0.0159625345708383,2.062485337876194,2.2363248649757964e-08
0.01,1.0,0.0159625345708383,2.3170977998889395,1.848186014379362e-08
0.01,1.0,0.0159625345708383,2.6031420033166066,1.4919114474832796e-08
0.01,1.0,0.0159625345708383,2.9244981760182918,1.1862377631510514e-08
0.01,1.0,0.0159625345708383,3.285525557436941,9.45074501849258e-09
0.01,1.0,0.0159625345708383,3.6911215322651687,7.566832607044623e-09
0.01,1.0,0.0159625345708383,4.1467880641233,5.940099227324513e-09
0.01,1.0,0.0159625345708383,4.658706330431421,4.592606121434024e-09
