eps2,cos_theta,m(GeV),Energy,flux_differential
5e-09,1.0,0.013063459418654,0.3202837833328603,5.02187987070224e-14
5e-09,1.0,0.013063459418654,0.3598226062857105,4.659842645465982e-14
5e-09,1.0,0.013063459418654,0.4042424709954335,4.348892952279757e-14
5e-09,1.0,0.013063459418654,0.4541459388650518,4.0845531481763547e-14
5e-09,1.0,0.013063459418654,0.5102099571075231,3.8627430691316807e-14
5e-09,1.0,0.013063459418654,0.573195041625182,3.6748780307860207e-14
5e-09,1.0,0.013063459418654,0.6439555935096224,3.507581085451065e-14
5e-09,1.0,0.013063459418654,0.7234514891067266,3.341548172100684e-14
5e-09,1.0,0.013063459418654,0.8127611008676167,3.1608610877367894e-14
5e-09,1.0,0.013063459418654,0.9130959256151152,2.955260971442901e-14
5e-09,1.0,0.013063459418654,1.0258170186601063,2.7201843643300168e-14
5e-09,1.0,0.013063459418654,1.1524534566987763,2.456527700734929e-14
5e-09,1.0,0.013063459418654,1.294723079942415,2.1719669184881876e-14
5e-09,1.0,0.013063459418654,1.4545557948495271,1.8785533855193465e-14
5e-09,1.0,0.013063459418654,1.6341197535649394,1.5959685045080314e-14
5e-09,1.0,0.013063459418654,1.835850765193496,1.3428361362224376e-14
5e-09,1.0,0.013063459418654,2.062485337876194,1.1255221815529266e-14
5e-09,1.0,0.013063459418654,2.3170977998889395,9.269066776809e-15
5e-09,1.0,0.013063459418654,2.6031420033166066,7.45853262781441e-15
5e-09,1.0,0.013063459418654,2.9244981760182918,5.923402249417693e-15
5e-09,1.0,0.013063459418654,3.285525557436941,4.727409882038826e-15
5e-09,1.0,0.013063459418654,3.6911215322651687,3.783959278174291e-15
5e-09,1.0,0.013063459418654,4.1467880641233,2.9659148266775072e-15
5e-09,1.0,0.013063459418654,4.658706330431421,2.2943997985568366e-15
5e-09,1.0,0.013063459418654,5.233820570907402,1.7978401511553984e-15
5e-09,1.0,0.013063459418654,5.879932287106996,1.4099042775557093e-15
5e-09,1.0,0.013063459418654,6.605806070835402,1.081079791968025e-15
5e-09,1.0,0.013063459418654,7.421288497006765,8.281581235106855e-16
5e-09,1.0,0.013063459418654,8.337441693749241,6.489663190505278e-16
5e-09,1.0,0.013063459418654,9.366693401651878,4.985490283091174e-16
5e-09,1.0,0.013063459418654,10.523005557727087,3.779356945749455e-16
5e-09,1.0,0.013063459418654,11.822063690952728,2.955297022058404e-16
